p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene,,,,
7.73E-51,0.637952399,0.415,0.203,2.57E-46,COVID-19 Severe/Late stage/Vent,ENSG00000164615,,,ENSG00000164615,CAMLG
8.95E-51,0.666372122,0.296,0.129,2.97E-46,COVID-19 Severe/Late stage/Vent,ENSG00000174903,,,ENSG00000174903,RAB1B
9.11E-51,0.649466015,0.336,0.153,3.03E-46,COVID-19 Severe/Late stage/Vent,ENSG00000168701,,,ENSG00000168701,TMEM208
1.04E-50,0.612870066,0.594,0.319,3.44E-46,COVID-19 Severe/Late stage/Vent,ENSG00000136810,,,ENSG00000136810,TXN
1.67E-50,0.663406742,0.296,0.129,5.55E-46,COVID-19 Severe/Late stage/Vent,ENSG00000134900,,,ENSG00000134900,TPP2
1.79E-50,0.55938727,0.844,0.509,5.94E-46,COVID-19 Severe/Late stage/Vent,ENSG00000139644,,,ENSG00000139644,TMBIM6
2.09E-50,0.666075111,0.275,0.112,6.93E-46,COVID-19 Severe/Late stage/Vent,ENSG00000233429,,,ENSG00000233429,HOTAIRM1
2.09E-50,0.641460282,0.401,0.193,6.93E-46,COVID-19 Severe/Late stage/Vent,ENSG00000067829,,,ENSG00000067829,IDH3G
2.28E-50,0.416524572,0.932,0.659,7.59E-46,COVID-19 Severe/Late stage/Vent,ENSG00000181163,,,ENSG00000181163,NPM1
2.60E-50,0.654860521,0.305,0.14,8.63E-46,COVID-19 Severe/Late stage/Vent,ENSG00000032219,,,ENSG00000032219,ARID4A
3.04E-50,0.652435951,0.326,0.149,1.01E-45,COVID-19 Severe/Late stage/Vent,ENSG00000069345,,,ENSG00000069345,DNAJA2
3.05E-50,0.664534862,0.298,0.13,1.01E-45,COVID-19 Severe/Late stage/Vent,ENSG00000136628,,,ENSG00000136628,EPRS
4.03E-50,0.601898489,0.59,0.323,1.34E-45,COVID-19 Severe/Late stage/Vent,ENSG00000122565,,,ENSG00000122565,CBX3
4.46E-50,0.647288037,0.349,0.163,1.48E-45,COVID-19 Severe/Late stage/Vent,ENSG00000077097,,,ENSG00000077097,TOP2B
4.64E-50,0.656393635,0.296,0.129,1.54E-45,COVID-19 Severe/Late stage/Vent,ENSG00000143924,,,ENSG00000143924,EML4
4.98E-50,0.66575861,0.282,0.121,1.66E-45,COVID-19 Severe/Late stage/Vent,ENSG00000198730,,,ENSG00000198730,CTR9
6.72E-50,0.651605791,0.338,0.152,2.23E-45,COVID-19 Severe/Late stage/Vent,ENSG00000146109,,,ENSG00000146109,ABT1
9.37E-50,0.664557905,0.263,0.106,3.11E-45,COVID-19 Severe/Late stage/Vent,ENSG00000101160,,,ENSG00000101160,CTSZ
1.01E-49,0.618841617,0.477,0.244,3.35E-45,COVID-19 Severe/Late stage/Vent,ENSG00000099385,,,ENSG00000099385,BCL7C
1.14E-49,0.616232943,0.56,0.297,3.77E-45,COVID-19 Severe/Late stage/Vent,ENSG00000111906,,,ENSG00000111906,HDDC2
1.20E-49,0.672892664,0.259,0.109,4.00E-45,COVID-19 Severe/Late stage/Vent,ENSG00000197019,,,ENSG00000197019,SERTAD1
1.21E-49,0.623991947,0.398,0.199,4.03E-45,COVID-19 Severe/Late stage/Vent,ENSG00000147162,,,ENSG00000147162,OGT
1.33E-49,0.662982237,0.262,0.107,4.43E-45,COVID-19 Severe/Late stage/Vent,ENSG00000035141,,,ENSG00000035141,FAM136A
1.37E-49,0.646635297,0.34,0.157,4.56E-45,COVID-19 Severe/Late stage/Vent,ENSG00000104731,,,ENSG00000104731,KLHDC4
1.42E-49,0.661785134,0.269,0.113,4.73E-45,COVID-19 Severe/Late stage/Vent,ENSG00000114796,,,ENSG00000114796,KLHL24
1.97E-49,0.650217988,0.316,0.142,6.55E-45,COVID-19 Severe/Late stage/Vent,ENSG00000055044,,,ENSG00000055044,NOP58
2.00E-49,0.666801682,0.259,0.107,6.65E-45,COVID-19 Severe/Late stage/Vent,ENSG00000137501,,,ENSG00000137501,SYTL2
2.02E-49,0.652919126,0.324,0.154,6.70E-45,COVID-19 Severe/Late stage/Vent,ENSG00000107742,,,ENSG00000107742,SPOCK2
2.11E-49,0.667863245,0.262,0.106,7.02E-45,COVID-19 Severe/Late stage/Vent,ENSG00000104490,,,ENSG00000104490,NCALD
2.50E-49,0.630558313,0.393,0.193,8.31E-45,COVID-19 Severe/Late stage/Vent,ENSG00000101365,,,ENSG00000101365,IDH3B
2.57E-49,0.666307986,0.257,0.106,8.55E-45,COVID-19 Severe/Late stage/Vent,ENSG00000273559,,,ENSG00000273559,CWC25
2.58E-49,0.593653752,0.634,0.353,8.56E-45,COVID-19 Severe/Late stage/Vent,ENSG00000125870,,,ENSG00000125870,SNRPB2
2.79E-49,0.638553432,0.343,0.166,9.27E-45,COVID-19 Severe/Late stage/Vent,ENSG00000150637,,,ENSG00000150637,CD226
3.17E-49,0.623690243,0.512,0.261,1.05E-44,COVID-19 Severe/Late stage/Vent,ENSG00000099860,,,ENSG00000099860,GADD45B
3.51E-49,0.623105605,0.415,0.207,1.17E-44,COVID-19 Severe/Late stage/Vent,ENSG00000176261,,,ENSG00000176261,ZBTB8OS
3.59E-49,0.598815756,0.575,0.314,1.19E-44,COVID-19 Severe/Late stage/Vent,ENSG00000105401,,,ENSG00000105401,CDC37
4.22E-49,0.660067174,0.268,0.113,1.40E-44,COVID-19 Severe/Late stage/Vent,ENSG00000170619,,,ENSG00000170619,COMMD5
5.74E-49,0.654597877,0.256,0.104,1.91E-44,COVID-19 Severe/Late stage/Vent,ENSG00000123728,,,ENSG00000123728,RAP2C
5.78E-49,0.661039356,0.264,0.111,1.92E-44,COVID-19 Severe/Late stage/Vent,ENSG00000225470,,,ENSG00000225470,JPX
8.61E-49,0.648571949,0.29,0.129,2.86E-44,COVID-19 Severe/Late stage/Vent,ENSG00000140365,,,ENSG00000140365,COMMD4
9.29E-49,0.6171629,0.463,0.238,3.09E-44,COVID-19 Severe/Late stage/Vent,ENSG00000109536,,,ENSG00000109536,FRG1
1.01E-48,0.657172344,0.269,0.115,3.36E-44,COVID-19 Severe/Late stage/Vent,ENSG00000105221,,,ENSG00000105221,AKT2
1.14E-48,0.612878099,0.581,0.311,3.78E-44,COVID-19 Severe/Late stage/Vent,ENSG00000087191,,,ENSG00000087191,PSMC5
1.24E-48,0.64534368,0.305,0.134,4.11E-44,COVID-19 Severe/Late stage/Vent,ENSG00000163444,,,ENSG00000163444,TMEM183A
1.54E-48,0.639051226,0.351,0.165,5.13E-44,COVID-19 Severe/Late stage/Vent,ENSG00000117505,,,ENSG00000117505,DR1
2.13E-48,-0.325845766,0.409,0.481,7.08E-44,COVID-19 Severe/Late stage/Vent,ENSG00000133574,,,ENSG00000133574,GIMAP4
2.87E-48,0.644405102,0.304,0.135,9.54E-44,COVID-19 Severe/Late stage/Vent,ENSG00000162819,,,ENSG00000162819,BROX
3.27E-48,0.628821069,0.353,0.172,1.09E-43,COVID-19 Severe/Late stage/Vent,ENSG00000011304,,,ENSG00000011304,PTBP1
3.28E-48,0.639311395,0.328,0.152,1.09E-43,COVID-19 Severe/Late stage/Vent,ENSG00000148248,,,ENSG00000148248,SURF4
3.84E-48,0.608392712,0.464,0.244,1.28E-43,COVID-19 Severe/Late stage/Vent,ENSG00000275023,,,ENSG00000275023,MLLT6
5.89E-48,0.601837009,0.594,0.324,1.96E-43,COVID-19 Severe/Late stage/Vent,ENSG00000185896,,,ENSG00000185896,LAMP1
6.50E-48,0.654805777,0.271,0.113,2.16E-43,COVID-19 Severe/Late stage/Vent,ENSG00000106211,,,ENSG00000106211,HSPB1
6.96E-48,0.654099298,0.281,0.124,2.31E-43,COVID-19 Severe/Late stage/Vent,ENSG00000132002,,,ENSG00000132002,DNAJB1
7.21E-48,0.601921802,0.529,0.284,2.40E-43,COVID-19 Severe/Late stage/Vent,ENSG00000165637,,,ENSG00000165637,VDAC2
9.92E-48,0.621633375,0.385,0.188,3.30E-43,COVID-19 Severe/Late stage/Vent,ENSG00000228300,,,ENSG00000228300,C19orf24
1.02E-47,0.638749299,0.329,0.151,3.37E-43,COVID-19 Severe/Late stage/Vent,ENSG00000007944,,,ENSG00000007944,MYLIP
1.10E-47,0.607635931,0.452,0.236,3.66E-43,COVID-19 Severe/Late stage/Vent,ENSG00000215021,,,ENSG00000215021,PHB2
1.30E-47,0.6436445,0.294,0.13,4.30E-43,COVID-19 Severe/Late stage/Vent,ENSG00000169740,,,ENSG00000169740,ZNF32
1.35E-47,0.638218088,0.323,0.148,4.50E-43,COVID-19 Severe/Late stage/Vent,ENSG00000138592,,,ENSG00000138592,USP8
1.39E-47,0.645527343,0.277,0.118,4.62E-43,COVID-19 Severe/Late stage/Vent,ENSG00000078747,,,ENSG00000078747,ITCH
1.43E-47,0.609189525,0.479,0.251,4.75E-43,COVID-19 Severe/Late stage/Vent,ENSG00000182944,,,ENSG00000182944,EWSR1
1.54E-47,0.629492816,0.372,0.179,5.12E-43,COVID-19 Severe/Late stage/Vent,ENSG00000124659,,,ENSG00000124659,TBCC
1.67E-47,0.60428406,0.48,0.252,5.55E-43,COVID-19 Severe/Late stage/Vent,ENSG00000173486,,,ENSG00000173486,FKBP2
1.69E-47,0.632240281,0.321,0.151,5.63E-43,COVID-19 Severe/Late stage/Vent,ENSG00000102974,,,ENSG00000102974,CTCF
1.80E-47,0.635207743,0.308,0.14,5.99E-43,COVID-19 Severe/Late stage/Vent,ENSG00000132792,,,ENSG00000132792,CTNNBL1
2.20E-47,0.592774238,0.582,0.319,7.32E-43,COVID-19 Severe/Late stage/Vent,ENSG00000114125,,,ENSG00000114125,RNF7
2.40E-47,0.595793886,0.579,0.313,7.98E-43,COVID-19 Severe/Late stage/Vent,ENSG00000130748,,,ENSG00000130748,TMEM160
2.59E-47,0.595527766,0.512,0.276,8.61E-43,COVID-19 Severe/Late stage/Vent,ENSG00000158717,,,ENSG00000158717,RNF166
2.59E-47,0.595539507,0.621,0.343,8.62E-43,COVID-19 Severe/Late stage/Vent,ENSG00000185825,,,ENSG00000185825,BCAP31
2.69E-47,0.64060872,0.307,0.139,8.93E-43,COVID-19 Severe/Late stage/Vent,ENSG00000111530,,,ENSG00000111530,CAND1
2.71E-47,0.610827705,0.452,0.235,8.99E-43,COVID-19 Severe/Late stage/Vent,ENSG00000197894,,,ENSG00000197894,ADH5
2.97E-47,0.632622296,0.319,0.147,9.87E-43,COVID-19 Severe/Late stage/Vent,ENSG00000136936,,,ENSG00000136936,XPA
3.07E-47,0.650465808,0.25,0.103,1.02E-42,COVID-19 Severe/Late stage/Vent,ENSG00000074603,,,ENSG00000074603,DPP8
3.73E-47,0.619678137,0.4,0.198,1.24E-42,COVID-19 Severe/Late stage/Vent,ENSG00000137312,,,ENSG00000137312,FLOT1
4.09E-47,0.636634236,0.307,0.14,1.36E-42,COVID-19 Severe/Late stage/Vent,ENSG00000103978,,,ENSG00000103978,TMEM87A
4.29E-47,0.571794896,0.652,0.373,1.43E-42,COVID-19 Severe/Late stage/Vent,ENSG00000172183,,,ENSG00000172183,ISG20
5.43E-47,0.599044765,0.545,0.292,1.80E-42,COVID-19 Severe/Late stage/Vent,ENSG00000143727,,,ENSG00000143727,ACP1
6.22E-47,0.577623126,0.688,0.393,2.07E-42,COVID-19 Severe/Late stage/Vent,ENSG00000178741,,,ENSG00000178741,COX5A
6.32E-47,0.593982505,0.466,0.25,2.10E-42,COVID-19 Severe/Late stage/Vent,ENSG00000135250,,,ENSG00000135250,SRPK2
6.55E-47,0.634446315,0.317,0.146,2.18E-42,COVID-19 Severe/Late stage/Vent,ENSG00000153774,,,ENSG00000153774,CFDP1
7.56E-47,0.610467755,0.398,0.204,2.51E-42,COVID-19 Severe/Late stage/Vent,ENSG00000175066,,,ENSG00000175066,GK5
8.07E-47,0.497557649,0.946,0.616,2.68E-42,COVID-19 Severe/Late stage/Vent,ENSG00000127314,,,ENSG00000127314,RAP1B
1.16E-46,0.611601154,0.38,0.19,3.85E-42,COVID-19 Severe/Late stage/Vent,ENSG00000101367,,,ENSG00000101367,MAPRE1
1.24E-46,0.635103333,0.281,0.12,4.11E-42,COVID-19 Severe/Late stage/Vent,ENSG00000145860,,,ENSG00000145860,RNF145
1.24E-46,0.607159477,0.464,0.242,4.12E-42,COVID-19 Severe/Late stage/Vent,ENSG00000171490,,,ENSG00000171490,RSL1D1
1.29E-46,0.621794394,0.348,0.168,4.28E-42,COVID-19 Severe/Late stage/Vent,ENSG00000116752,,,ENSG00000116752,BCAS2
1.29E-46,0.574456081,0.742,0.429,4.30E-42,COVID-19 Severe/Late stage/Vent,ENSG00000142168,,,ENSG00000142168,SOD1
1.31E-46,0.607268146,0.434,0.225,4.36E-42,COVID-19 Severe/Late stage/Vent,ENSG00000116350,,,ENSG00000116350,SRSF4
1.32E-46,0.618926733,0.364,0.178,4.38E-42,COVID-19 Severe/Late stage/Vent,ENSG00000198399,,,ENSG00000198399,ITSN2
1.67E-46,0.577709372,0.722,0.414,5.54E-42,COVID-19 Severe/Late stage/Vent,ENSG00000151366,,,ENSG00000151366,NDUFC2
1.86E-46,0.593611005,0.613,0.337,6.18E-42,COVID-19 Severe/Late stage/Vent,ENSG00000205937,,,ENSG00000205937,RNPS1
1.90E-46,0.617007857,0.356,0.175,6.32E-42,COVID-19 Severe/Late stage/Vent,ENSG00000166974,,,ENSG00000166974,MAPRE2
1.91E-46,0.608126057,0.417,0.216,6.33E-42,COVID-19 Severe/Late stage/Vent,ENSG00000073614,,,ENSG00000073614,KDM5A
2.15E-46,0.614114571,0.382,0.192,7.13E-42,COVID-19 Severe/Late stage/Vent,ENSG00000125676,,,ENSG00000125676,THOC2
2.35E-46,0.608980238,0.436,0.226,7.82E-42,COVID-19 Severe/Late stage/Vent,ENSG00000169896,,,ENSG00000169896,ITGAM
2.44E-46,0.591917073,0.569,0.312,8.12E-42,COVID-19 Severe/Late stage/Vent,ENSG00000130724,,,ENSG00000130724,CHMP2A
2.50E-46,0.640949373,0.269,0.115,8.32E-42,COVID-19 Severe/Late stage/Vent,ENSG00000112996,,,ENSG00000112996,MRPS30
2.73E-46,0.62377928,0.331,0.156,9.07E-42,COVID-19 Severe/Late stage/Vent,ENSG00000117862,,,ENSG00000117862,TXNDC12
2.74E-46,0.621965466,0.363,0.172,9.10E-42,COVID-19 Severe/Late stage/Vent,ENSG00000102898,,,ENSG00000102898,NUTF2
3.02E-46,0.605890444,0.499,0.262,1.00E-41,COVID-19 Severe/Late stage/Vent,ENSG00000067225,,,ENSG00000067225,PKM
3.07E-46,0.651411518,0.251,0.108,1.02E-41,COVID-19 Severe/Late stage/Vent,ENSG00000181722,,,ENSG00000181722,ZBTB20
3.10E-46,0.582398783,0.522,0.289,1.03E-41,COVID-19 Severe/Late stage/Vent,ENSG00000166750,,,ENSG00000166750,SLFN5
4.00E-46,0.630319652,0.308,0.145,1.33E-41,COVID-19 Severe/Late stage/Vent,ENSG00000109906,,,ENSG00000109906,ZBTB16
4.11E-46,0.597017629,0.539,0.289,1.37E-41,COVID-19 Severe/Late stage/Vent,ENSG00000127445,,,ENSG00000127445,PIN1
5.37E-46,0.587272497,0.618,0.344,1.79E-41,COVID-19 Severe/Late stage/Vent,ENSG00000069667,,,ENSG00000069667,RORA
5.57E-46,0.6060957,0.424,0.216,1.85E-41,COVID-19 Severe/Late stage/Vent,ENSG00000143815,,,ENSG00000143815,LBR
5.62E-46,0.590058961,0.497,0.269,1.87E-41,COVID-19 Severe/Late stage/Vent,ENSG00000138385,,,ENSG00000138385,SSB
5.67E-46,0.613968675,0.361,0.178,1.88E-41,COVID-19 Severe/Late stage/Vent,ENSG00000079805,,,ENSG00000079805,DNM2
7.15E-46,0.60751632,0.398,0.202,2.38E-41,COVID-19 Severe/Late stage/Vent,ENSG00000128272,,,ENSG00000128272,ATF4
8.30E-46,0.600306713,0.448,0.233,2.76E-41,COVID-19 Severe/Late stage/Vent,ENSG00000132334,,,ENSG00000132334,PTPRE
8.68E-46,0.625914999,0.302,0.137,2.88E-41,COVID-19 Severe/Late stage/Vent,ENSG00000140367,,,ENSG00000140367,UBE2Q2
1.09E-45,0.554675584,0.798,0.478,3.61E-41,COVID-19 Severe/Late stage/Vent,ENSG00000241553,,,ENSG00000241553,ARPC4
1.11E-45,0.611458865,0.411,0.205,3.70E-41,COVID-19 Severe/Late stage/Vent,ENSG00000186298,,,ENSG00000186298,PPP1CC
1.23E-45,0.633444921,0.263,0.115,4.09E-41,COVID-19 Severe/Late stage/Vent,ENSG00000099875,,,ENSG00000099875,MKNK2
1.49E-45,0.604632709,0.447,0.231,4.96E-41,COVID-19 Severe/Late stage/Vent,ENSG00000163584,,,ENSG00000163584,RPL22L1
1.63E-45,0.633536736,0.256,0.108,5.42E-41,COVID-19 Severe/Late stage/Vent,ENSG00000028310,,,ENSG00000028310,BRD9
1.66E-45,0.602695823,0.447,0.232,5.52E-41,COVID-19 Severe/Late stage/Vent,ENSG00000084754,,,ENSG00000084754,HADHA
2.77E-45,0.630533763,0.266,0.118,9.20E-41,COVID-19 Severe/Late stage/Vent,ENSG00000103429,,,ENSG00000103429,BFAR
2.94E-45,0.63389552,0.263,0.114,9.75E-41,COVID-19 Severe/Late stage/Vent,ENSG00000009954,,,ENSG00000009954,BAZ1B
3.22E-45,0.622745718,0.295,0.135,1.07E-40,COVID-19 Severe/Late stage/Vent,ENSG00000184207,,,ENSG00000184207,PGP
3.53E-45,0.591482384,0.456,0.24,1.17E-40,COVID-19 Severe/Late stage/Vent,ENSG00000023734,,,ENSG00000023734,STRAP
3.90E-45,0.572703574,0.615,0.35,1.30E-40,COVID-19 Severe/Late stage/Vent,ENSG00000116754,,,ENSG00000116754,SRSF11
4.17E-45,0.623732163,0.289,0.131,1.39E-40,COVID-19 Severe/Late stage/Vent,ENSG00000275052,,,ENSG00000275052,PPP4R3B
5.11E-45,0.597448107,0.432,0.224,1.70E-40,COVID-19 Severe/Late stage/Vent,ENSG00000163931,,,ENSG00000163931,TKT
6.04E-45,0.587831836,0.55,0.3,2.01E-40,COVID-19 Severe/Late stage/Vent,ENSG00000159352,,,ENSG00000159352,PSMD4
8.42E-45,0.572661557,0.765,0.445,2.80E-40,COVID-19 Severe/Late stage/Vent,ENSG00000131508,,,ENSG00000131508,UBE2D2
8.81E-45,0.630426548,0.256,0.111,2.93E-40,COVID-19 Severe/Late stage/Vent,ENSG00000080371,,,ENSG00000080371,RAB21
8.87E-45,-0.54528081,0.212,0.325,2.95E-40,COVID-19 Severe/Late stage/Vent,ENSG00000213203,,,ENSG00000213203,GIMAP1
1.41E-44,0.581704327,0.612,0.34,4.68E-40,COVID-19 Severe/Late stage/Vent,ENSG00000160075,,,ENSG00000160075,SSU72
1.86E-44,0.595024033,0.405,0.209,6.16E-40,COVID-19 Severe/Late stage/Vent,ENSG00000176973,,,ENSG00000176973,FAM89B
1.97E-44,0.616449012,0.297,0.14,6.55E-40,COVID-19 Severe/Late stage/Vent,ENSG00000187742,,,ENSG00000187742,SECISBP2
2.34E-44,0.582998502,0.473,0.256,7.78E-40,COVID-19 Severe/Late stage/Vent,ENSG00000205531,,,ENSG00000205531,NAP1L4
2.52E-44,0.613099197,0.324,0.151,8.39E-40,COVID-19 Severe/Late stage/Vent,ENSG00000122068,,,ENSG00000122068,FYTTD1
3.79E-44,0.623149844,0.305,0.139,1.26E-39,COVID-19 Severe/Late stage/Vent,ENSG00000148484,,,ENSG00000148484,RSU1
3.85E-44,0.604073375,0.37,0.187,1.28E-39,COVID-19 Severe/Late stage/Vent,ENSG00000162783,,,ENSG00000162783,IER5
4.41E-44,0.605878184,0.391,0.198,1.47E-39,COVID-19 Severe/Late stage/Vent,ENSG00000183734,,,ENSG00000183734,ASCL2
4.61E-44,0.578688745,0.493,0.268,1.53E-39,COVID-19 Severe/Late stage/Vent,ENSG00000167461,,,ENSG00000167461,RAB8A
5.12E-44,0.624364422,0.251,0.109,1.70E-39,COVID-19 Severe/Late stage/Vent,ENSG00000169660,,,ENSG00000169660,HEXDC
6.04E-44,0.608870164,0.321,0.153,2.01E-39,COVID-19 Severe/Late stage/Vent,ENSG00000135077,,,ENSG00000135077,HAVCR2
7.00E-44,0.622832115,0.254,0.109,2.33E-39,COVID-19 Severe/Late stage/Vent,ENSG00000103342,,,ENSG00000103342,GSPT1
7.20E-44,0.602463237,0.37,0.184,2.39E-39,COVID-19 Severe/Late stage/Vent,ENSG00000125877,,,ENSG00000125877,ITPA
7.36E-44,0.54162285,0.71,0.427,2.45E-39,COVID-19 Severe/Late stage/Vent,ENSG00000005022,,,ENSG00000005022,SLC25A5
7.85E-44,0.61738917,0.282,0.129,2.61E-39,COVID-19 Severe/Late stage/Vent,ENSG00000116044,,,ENSG00000116044,NFE2L2
9.79E-44,0.606532502,0.315,0.148,3.25E-39,COVID-19 Severe/Late stage/Vent,ENSG00000110330,,,ENSG00000110330,BIRC2
1.07E-43,0.572571949,0.583,0.326,3.55E-39,COVID-19 Severe/Late stage/Vent,ENSG00000135090,,,ENSG00000135090,TAOK3
1.18E-43,0.557110022,0.608,0.338,3.91E-39,COVID-19 Severe/Late stage/Vent,ENSG00000170345,,,ENSG00000170345,FOS
1.26E-43,0.5633045,0.572,0.327,4.18E-39,COVID-19 Severe/Late stage/Vent,ENSG00000058272,,,ENSG00000058272,PPP1R12A
1.34E-43,0.583623179,0.478,0.254,4.46E-39,COVID-19 Severe/Late stage/Vent,ENSG00000197006,,,ENSG00000197006,METTL9
1.72E-43,0.593819184,0.382,0.19,5.72E-39,COVID-19 Severe/Late stage/Vent,ENSG00000089693,,,ENSG00000089693,MLF2
1.84E-43,0.400414091,0.935,0.668,6.12E-39,COVID-19 Severe/Late stage/Vent,ENSG00000084207,,,ENSG00000084207,GSTP1
2.25E-43,0.607795635,0.298,0.137,7.47E-39,COVID-19 Severe/Late stage/Vent,ENSG00000151502,,,ENSG00000151502,VPS26B
2.66E-43,0.615925204,0.279,0.129,8.85E-39,COVID-19 Severe/Late stage/Vent,ENSG00000139990,,,ENSG00000139990,DCAF5
3.10E-43,0.529311436,0.845,0.523,1.03E-38,COVID-19 Severe/Late stage/Vent,ENSG00000117091,,,ENSG00000117091,CD48
3.42E-43,0.573286466,0.578,0.321,1.14E-38,COVID-19 Severe/Late stage/Vent,ENSG00000100354,,,ENSG00000100354,TNRC6B
4.35E-43,0.538817678,0.756,0.458,1.45E-38,COVID-19 Severe/Late stage/Vent,ENSG00000147677,,,ENSG00000147677,EIF3H
4.38E-43,0.609550411,0.317,0.151,1.46E-38,COVID-19 Severe/Late stage/Vent,ENSG00000136436,,,ENSG00000136436,CALCOCO2
4.44E-43,0.619162948,0.254,0.112,1.47E-38,COVID-19 Severe/Late stage/Vent,ENSG00000101577,,,ENSG00000101577,LPIN2
4.89E-43,0.610505923,0.296,0.137,1.63E-38,COVID-19 Severe/Late stage/Vent,ENSG00000139597,,,ENSG00000139597,N4BP2L1
4.91E-43,0.61104315,0.283,0.128,1.63E-38,COVID-19 Severe/Late stage/Vent,ENSG00000131378,,,ENSG00000131378,RFTN1
6.24E-43,0.604810447,0.329,0.158,2.07E-38,COVID-19 Severe/Late stage/Vent,ENSG00000184164,,,ENSG00000184164,CRELD2
7.22E-43,0.579292695,0.449,0.241,2.40E-38,COVID-19 Severe/Late stage/Vent,ENSG00000160752,,,ENSG00000160752,FDPS
7.33E-43,0.596883262,0.339,0.166,2.44E-38,COVID-19 Severe/Late stage/Vent,ENSG00000060971,,,ENSG00000060971,ACAA1
8.61E-43,0.591412132,0.407,0.209,2.86E-38,COVID-19 Severe/Late stage/Vent,ENSG00000116161,,,ENSG00000116161,CACYBP
1.04E-42,0.57912168,0.483,0.259,3.45E-38,COVID-19 Severe/Late stage/Vent,ENSG00000182054,,,ENSG00000182054,IDH2
1.44E-42,0.60013531,0.323,0.155,4.78E-38,COVID-19 Severe/Late stage/Vent,ENSG00000151466,,,ENSG00000151466,SCLT1
1.48E-42,0.567127379,0.507,0.28,4.91E-38,COVID-19 Severe/Late stage/Vent,ENSG00000088205,,,ENSG00000088205,DDX18
1.62E-42,0.576451947,0.449,0.241,5.40E-38,COVID-19 Severe/Late stage/Vent,ENSG00000153395,,,ENSG00000153395,LPCAT1
1.66E-42,0.577047991,0.652,0.367,5.53E-38,COVID-19 Severe/Late stage/Vent,ENSG00000184840,,,ENSG00000184840,TMED9
1.81E-42,0.602803402,0.313,0.152,6.00E-38,COVID-19 Severe/Late stage/Vent,ENSG00000126653,,,ENSG00000126653,NSRP1
2.03E-42,0.599403173,0.333,0.163,6.73E-38,COVID-19 Severe/Late stage/Vent,ENSG00000172794,,,ENSG00000172794,RAB37
2.04E-42,0.603974809,0.291,0.137,6.79E-38,COVID-19 Severe/Late stage/Vent,ENSG00000107485,,,ENSG00000107485,GATA3
2.14E-42,0.603688186,0.283,0.128,7.12E-38,COVID-19 Severe/Late stage/Vent,ENSG00000128309,,,ENSG00000128309,MPST
2.75E-42,0.605980009,0.284,0.132,9.14E-38,COVID-19 Severe/Late stage/Vent,ENSG00000130640,,,ENSG00000130640,TUBGCP2
3.26E-42,0.589160856,0.386,0.194,1.08E-37,COVID-19 Severe/Late stage/Vent,ENSG00000104886,,,ENSG00000104886,PLEKHJ1
4.03E-42,0.598854365,0.302,0.142,1.34E-37,COVID-19 Severe/Late stage/Vent,ENSG00000099956,,,ENSG00000099956,SMARCB1
4.09E-42,0.569653143,0.497,0.274,1.36E-37,COVID-19 Severe/Late stage/Vent,ENSG00000167815,,,ENSG00000167815,PRDX2
4.09E-42,0.602701481,0.296,0.139,1.36E-37,COVID-19 Severe/Late stage/Vent,ENSG00000148672,,,ENSG00000148672,GLUD1
4.62E-42,0.601452639,0.291,0.137,1.54E-37,COVID-19 Severe/Late stage/Vent,ENSG00000134684,,,ENSG00000134684,YARS
5.25E-42,0.499508239,0.818,0.521,1.74E-37,COVID-19 Severe/Late stage/Vent,ENSG00000173660,,,ENSG00000173660,UQCRH
5.31E-42,0.595335053,0.338,0.166,1.76E-37,COVID-19 Severe/Late stage/Vent,ENSG00000140497,,,ENSG00000140497,SCAMP2
5.75E-42,0.434186264,0.919,0.632,1.91E-37,COVID-19 Severe/Late stage/Vent,ENSG00000155368,,,ENSG00000155368,DBI
6.70E-42,0.582505107,0.415,0.218,2.22E-37,COVID-19 Severe/Late stage/Vent,ENSG00000123338,,,ENSG00000123338,NCKAP1L
7.15E-42,0.587533683,0.341,0.173,2.38E-37,COVID-19 Severe/Late stage/Vent,ENSG00000172932,,,ENSG00000172932,ANKRD13D
7.23E-42,0.600140978,0.305,0.142,2.40E-37,COVID-19 Severe/Late stage/Vent,ENSG00000125656,,,ENSG00000125656,CLPP
1.14E-41,0.560148507,0.498,0.277,3.79E-37,COVID-19 Severe/Late stage/Vent,ENSG00000109180,,,ENSG00000109180,OCIAD1
1.47E-41,0.591362174,0.299,0.144,4.90E-37,COVID-19 Severe/Late stage/Vent,ENSG00000124155,,,ENSG00000124155,PIGT
1.50E-41,0.57736808,0.484,0.258,4.99E-37,COVID-19 Severe/Late stage/Vent,ENSG00000081154,,,ENSG00000081154,PCNP
1.74E-41,0.602171392,0.269,0.123,5.78E-37,COVID-19 Severe/Late stage/Vent,ENSG00000164332,,,ENSG00000164332,UBLCP1
1.88E-41,0.571739599,0.406,0.215,6.24E-37,COVID-19 Severe/Late stage/Vent,ENSG00000197324,,,ENSG00000197324,LRP10
2.05E-41,0.594538757,0.293,0.135,6.83E-37,COVID-19 Severe/Late stage/Vent,ENSG00000160131,,,ENSG00000160131,VMA21
2.50E-41,0.597060812,0.279,0.129,8.29E-37,COVID-19 Severe/Late stage/Vent,ENSG00000172965,,,ENSG00000172965,MIR4435-2HG
